relation_id,feature_id,cite_id,species_id
1582,412,citation308,Fratercula arctica
1583,413,citation308,Fratercula arctica
1584,414,citation308,Fratercula arctica
1585,415,citation308,Fratercula arctica
1586,416,citation308,Fratercula arctica
1587,417,citation308,Fratercula arctica
1588,418,citation308,Fratercula arctica
1589,419,citation308,Fratercula arctica
1590,420,citation308,Fratercula arctica
1591,391,citation33,Fratercula arctica
1592,392,citation33,Fratercula arctica
1593,393,citation33,Fratercula arctica
1594,394,citation33,Fratercula arctica
1595,395,citation33,Fratercula arctica
1596,396,citation33,Fratercula arctica
1597,397,citation33,Fratercula arctica
1598,398,citation33,Fratercula arctica
1599,399,citation33,Fratercula arctica
1600,400,citation33,Fratercula arctica
1601,401,citation33,Fratercula arctica
1602,402,citation33,Fratercula arctica
1603,403,citation33,Fratercula arctica
1604,404,citation33,Fratercula arctica
1605,405,citation33,Fratercula arctica
1606,406,citation33,Fratercula arctica
1607,407,citation33,Fratercula arctica
1608,408,citation33,Fratercula arctica
1609,409,citation33,Fratercula arctica
1610,410,citation33,Fratercula arctica
1611,411,citation33,Fratercula arctica
1612,412,citation33,Fratercula arctica
1613,413,citation33,Fratercula arctica
1614,414,citation33,Fratercula arctica
1615,415,citation33,Fratercula arctica
1616,416,citation33,Fratercula arctica
1617,417,citation33,Fratercula arctica
1618,418,citation33,Fratercula arctica
1619,419,citation33,Fratercula arctica
1620,420,citation33,Fratercula arctica
1621,391,citation16,Fratercula arctica
1622,392,citation16,Fratercula arctica
1623,393,citation16,Fratercula arctica
1624,394,citation16,Fratercula arctica
1625,395,citation16,Fratercula arctica
1626,396,citation16,Fratercula arctica
1627,397,citation16,Fratercula arctica
1628,398,citation16,Fratercula arctica
1629,399,citation16,Fratercula arctica
1630,400,citation16,Fratercula arctica
1631,401,citation16,Fratercula arctica
1632,402,citation16,Fratercula arctica
1633,403,citation16,Fratercula arctica
1634,404,citation16,Fratercula arctica
1635,405,citation16,Fratercula arctica
1636,406,citation16,Fratercula arctica
1637,407,citation16,Fratercula arctica
1638,408,citation16,Fratercula arctica
1639,409,citation16,Fratercula arctica
1640,410,citation16,Fratercula arctica
1641,411,citation16,Fratercula arctica
1642,412,citation16,Fratercula arctica
1643,413,citation16,Fratercula arctica
1644,414,citation16,Fratercula arctica
1645,415,citation16,Fratercula arctica
1646,416,citation16,Fratercula arctica
1647,417,citation16,Fratercula arctica
1648,418,citation16,Fratercula arctica
1649,419,citation16,Fratercula arctica
1650,420,citation16,Fratercula arctica
1651,391,citation28,Fratercula arctica
1652,392,citation28,Fratercula arctica
1653,393,citation28,Fratercula arctica
1654,394,citation28,Fratercula arctica
1655,395,citation28,Fratercula arctica
1656,396,citation28,Fratercula arctica
1657,397,citation28,Fratercula arctica
1658,398,citation28,Fratercula arctica
1659,399,citation28,Fratercula arctica
1660,400,citation28,Fratercula arctica
1661,401,citation28,Fratercula arctica
1662,402,citation28,Fratercula arctica
1663,403,citation28,Fratercula arctica
1664,404,citation28,Fratercula arctica
1665,405,citation28,Fratercula arctica
1666,406,citation28,Fratercula arctica
1667,407,citation28,Fratercula arctica
1668,408,citation28,Fratercula arctica
1669,409,citation28,Fratercula arctica
1670,410,citation28,Fratercula arctica
1671,411,citation28,Fratercula arctica
1672,412,citation28,Fratercula arctica
1673,413,citation28,Fratercula arctica
1674,414,citation28,Fratercula arctica
1675,415,citation28,Fratercula arctica
1676,416,citation28,Fratercula arctica
1677,417,citation28,Fratercula arctica
1678,418,citation28,Fratercula arctica
1679,419,citation28,Fratercula arctica
1680,420,citation28,Fratercula arctica
1681,421,citation123,Fratercula cirrhata
1682,422,citation123,Fratercula cirrhata
1683,423,citation123,Fratercula cirrhata
1684,424,citation123,Fratercula cirrhata
1685,425,citation123,Fratercula cirrhata
1686,426,citation123,Fratercula cirrhata
1687,427,citation123,Fratercula cirrhata
1688,428,citation123,Fratercula cirrhata
1689,429,citation123,Fratercula cirrhata
1690,430,citation123,Fratercula cirrhata
1691,431,citation123,Fratercula cirrhata
1692,432,citation123,Fratercula cirrhata
1693,433,citation123,Fratercula cirrhata
1694,434,citation123,Fratercula cirrhata
1695,435,citation123,Fratercula cirrhata
1696,436,citation123,Fratercula cirrhata
1697,437,citation123,Fratercula cirrhata
1698,438,citation123,Fratercula cirrhata
1699,439,citation123,Fratercula cirrhata
1700,440,citation123,Fratercula cirrhata
1701,441,citation123,Fratercula cirrhata
1702,442,citation123,Fratercula cirrhata
1703,443,citation123,Fratercula cirrhata
1704,444,citation123,Fratercula cirrhata
1705,445,citation123,Fratercula cirrhata
1706,446,citation123,Fratercula cirrhata
1707,447,citation123,Fratercula cirrhata
1708,448,citation123,Fratercula cirrhata
1709,449,citation123,Fratercula cirrhata
1710,450,citation123,Fratercula cirrhata
1711,421,citation60,Fratercula cirrhata
1712,422,citation60,Fratercula cirrhata
1713,423,citation60,Fratercula cirrhata
1714,424,citation60,Fratercula cirrhata
1715,425,citation60,Fratercula cirrhata
1716,426,citation60,Fratercula cirrhata
1717,427,citation60,Fratercula cirrhata
1718,428,citation60,Fratercula cirrhata
1719,429,citation60,Fratercula cirrhata
1720,430,citation60,Fratercula cirrhata
1721,431,citation60,Fratercula cirrhata
1722,432,citation60,Fratercula cirrhata
1723,433,citation60,Fratercula cirrhata
1724,434,citation60,Fratercula cirrhata
1725,435,citation60,Fratercula cirrhata
1726,436,citation60,Fratercula cirrhata
1727,437,citation60,Fratercula cirrhata
1728,438,citation60,Fratercula cirrhata
1729,439,citation60,Fratercula cirrhata
1730,440,citation60,Fratercula cirrhata
1731,441,citation60,Fratercula cirrhata
1732,442,citation60,Fratercula cirrhata
1733,443,citation60,Fratercula cirrhata
1734,444,citation60,Fratercula cirrhata
1735,445,citation60,Fratercula cirrhata
1736,446,citation60,Fratercula cirrhata
1737,447,citation60,Fratercula cirrhata
1738,448,citation60,Fratercula cirrhata
1739,449,citation60,Fratercula cirrhata
1740,450,citation60,Fratercula cirrhata
1741,421,citation308,Fratercula cirrhata
1742,422,citation308,Fratercula cirrhata
1743,423,citation308,Fratercula cirrhata
1744,424,citation308,Fratercula cirrhata
1745,425,citation308,Fratercula cirrhata
1746,426,citation308,Fratercula cirrhata
1747,427,citation308,Fratercula cirrhata
1748,428,citation308,Fratercula cirrhata
1749,429,citation308,Fratercula cirrhata
1750,430,citation308,Fratercula cirrhata
1751,431,citation308,Fratercula cirrhata
1752,432,citation308,Fratercula cirrhata
1753,433,citation308,Fratercula cirrhata
1754,434,citation308,Fratercula cirrhata
1755,435,citation308,Fratercula cirrhata
1756,436,citation308,Fratercula cirrhata
1757,437,citation308,Fratercula cirrhata
1758,438,citation308,Fratercula cirrhata
1759,439,citation308,Fratercula cirrhata
1760,440,citation308,Fratercula cirrhata
1761,441,citation308,Fratercula cirrhata
1762,442,citation308,Fratercula cirrhata
1763,443,citation308,Fratercula cirrhata
1764,444,citation308,Fratercula cirrhata
1765,445,citation308,Fratercula cirrhata
1766,446,citation308,Fratercula cirrhata
1767,447,citation308,Fratercula cirrhata
1768,448,citation308,Fratercula cirrhata
1769,449,citation308,Fratercula cirrhata
1770,450,citation308,Fratercula cirrhata
1771,421,citation186,Fratercula cirrhata
1772,422,citation186,Fratercula cirrhata
1773,423,citation186,Fratercula cirrhata
1774,424,citation186,Fratercula cirrhata
1775,425,citation186,Fratercula cirrhata
1776,426,citation186,Fratercula cirrhata
1777,427,citation186,Fratercula cirrhata
1778,428,citation186,Fratercula cirrhata
1779,429,citation186,Fratercula cirrhata
1780,430,citation186,Fratercula cirrhata
1781,431,citation186,Fratercula cirrhata
1782,432,citation186,Fratercula cirrhata
1783,433,citation186,Fratercula cirrhata
1784,434,citation186,Fratercula cirrhata
1785,435,citation186,Fratercula cirrhata
1786,436,citation186,Fratercula cirrhata
1787,437,citation186,Fratercula cirrhata
1788,438,citation186,Fratercula cirrhata
1789,439,citation186,Fratercula cirrhata
1790,440,citation186,Fratercula cirrhata
1791,441,citation186,Fratercula cirrhata
1792,442,citation186,Fratercula cirrhata
1793,443,citation186,Fratercula cirrhata
1794,444,citation186,Fratercula cirrhata
1795,445,citation186,Fratercula cirrhata
1796,446,citation186,Fratercula cirrhata
1797,447,citation186,Fratercula cirrhata
1798,448,citation186,Fratercula cirrhata
1799,449,citation186,Fratercula cirrhata
1800,450,citation186,Fratercula cirrhata
1801,451,citation60,Fratercula corniculata
1802,452,citation60,Fratercula corniculata
1803,453,citation60,Fratercula corniculata
1804,454,citation60,Fratercula corniculata
1805,455,citation60,Fratercula corniculata
1806,456,citation60,Fratercula corniculata
1807,457,citation60,Fratercula corniculata
1808,458,citation60,Fratercula corniculata
1809,459,citation60,Fratercula corniculata
1810,460,citation60,Fratercula corniculata
1811,461,citation60,Fratercula corniculata
1812,462,citation60,Fratercula corniculata
1813,463,citation60,Fratercula corniculata
1814,464,citation60,Fratercula corniculata
1815,465,citation60,Fratercula corniculata
1816,466,citation60,Fratercula corniculata
1817,467,citation60,Fratercula corniculata
1818,468,citation60,Fratercula corniculata
1819,469,citation60,Fratercula corniculata
1820,470,citation60,Fratercula corniculata
1821,471,citation60,Fratercula corniculata
1822,472,citation60,Fratercula corniculata
1823,473,citation60,Fratercula corniculata
1824,474,citation60,Fratercula corniculata
1825,475,citation60,Fratercula corniculata
1826,476,citation60,Fratercula corniculata
1827,477,citation60,Fratercula corniculata
1828,478,citation60,Fratercula corniculata
1829,479,citation60,Fratercula corniculata
1830,480,citation60,Fratercula corniculata
1831,451,citation308,Fratercula corniculata
1832,452,citation308,Fratercula corniculata
1833,453,citation308,Fratercula corniculata
1834,454,citation308,Fratercula corniculata
1835,455,citation308,Fratercula corniculata
1836,456,citation308,Fratercula corniculata
1837,457,citation308,Fratercula corniculata
1838,458,citation308,Fratercula corniculata
1839,459,citation308,Fratercula corniculata
1840,460,citation308,Fratercula corniculata
1841,461,citation308,Fratercula corniculata
1842,462,citation308,Fratercula corniculata
1843,463,citation308,Fratercula corniculata
1844,464,citation308,Fratercula corniculata
1845,465,citation308,Fratercula corniculata
1846,466,citation308,Fratercula corniculata
1847,467,citation308,Fratercula corniculata
1848,468,citation308,Fratercula corniculata
1849,469,citation308,Fratercula corniculata
1850,470,citation308,Fratercula corniculata
1851,471,citation308,Fratercula corniculata
1852,472,citation308,Fratercula corniculata
1853,473,citation308,Fratercula corniculata
1854,474,citation308,Fratercula corniculata
1855,475,citation308,Fratercula corniculata
1856,476,citation308,Fratercula corniculata
1857,477,citation308,Fratercula corniculata
1858,478,citation308,Fratercula corniculata
1859,479,citation308,Fratercula corniculata
1860,480,citation308,Fratercula corniculata
1861,451,citation186,Fratercula corniculata
1862,452,citation186,Fratercula corniculata
1863,453,citation186,Fratercula corniculata
1864,454,citation186,Fratercula corniculata
1865,455,citation186,Fratercula corniculata
1866,456,citation186,Fratercula corniculata
1867,457,citation186,Fratercula corniculata
1868,458,citation186,Fratercula corniculata
1869,459,citation186,Fratercula corniculata
1870,460,citation186,Fratercula corniculata
1871,461,citation186,Fratercula corniculata
1872,462,citation186,Fratercula corniculata
1873,463,citation186,Fratercula corniculata
1874,464,citation186,Fratercula corniculata
1875,465,citation186,Fratercula corniculata
1876,466,citation186,Fratercula corniculata
1877,467,citation186,Fratercula corniculata
1878,468,citation186,Fratercula corniculata
1879,469,citation186,Fratercula corniculata
1880,470,citation186,Fratercula corniculata
1881,471,citation186,Fratercula corniculata
1882,472,citation186,Fratercula corniculata
1883,473,citation186,Fratercula corniculata
1884,474,citation186,Fratercula corniculata
1885,475,citation186,Fratercula corniculata
1886,476,citation186,Fratercula corniculata
1887,477,citation186,Fratercula corniculata
1888,478,citation186,Fratercula corniculata
1889,479,citation186,Fratercula corniculata
1890,480,citation186,Fratercula corniculata
1891,481,citation169,Pinguinus impennis
1892,482,citation169,Pinguinus impennis
1893,483,citation169,Pinguinus impennis
1894,484,citation169,Pinguinus impennis
1895,485,citation169,Pinguinus impennis
1896,486,citation169,Pinguinus impennis
1897,487,citation169,Pinguinus impennis
1898,488,citation169,Pinguinus impennis
1899,489,citation169,Pinguinus impennis
1900,490,citation169,Pinguinus impennis
1901,491,citation169,Pinguinus impennis
1902,492,citation169,Pinguinus impennis
1903,493,citation169,Pinguinus impennis
1904,494,citation169,Pinguinus impennis
1905,495,citation169,Pinguinus impennis
1906,496,citation169,Pinguinus impennis
1907,497,citation169,Pinguinus impennis
1908,498,citation169,Pinguinus impennis
1909,499,citation169,Pinguinus impennis
1910,500,citation169,Pinguinus impennis
1911,501,citation169,Pinguinus impennis
1912,502,citation169,Pinguinus impennis
1913,503,citation169,Pinguinus impennis
1914,504,citation169,Pinguinus impennis
1915,505,citation169,Pinguinus impennis
1916,506,citation169,Pinguinus impennis
1917,507,citation169,Pinguinus impennis
1918,508,citation169,Pinguinus impennis
1919,509,citation169,Pinguinus impennis
1920,510,citation169,Pinguinus impennis
1921,511,citation60,Ptychoramphus aleuticus
1922,512,citation60,Ptychoramphus aleuticus
1923,513,citation60,Ptychoramphus aleuticus
1924,514,citation60,Ptychoramphus aleuticus
1925,515,citation60,Ptychoramphus aleuticus
1926,516,citation60,Ptychoramphus aleuticus
1927,517,citation60,Ptychoramphus aleuticus
1928,518,citation60,Ptychoramphus aleuticus
1929,519,citation60,Ptychoramphus aleuticus
1930,520,citation60,Ptychoramphus aleuticus
1931,521,citation60,Ptychoramphus aleuticus
1932,522,citation60,Ptychoramphus aleuticus
1933,523,citation60,Ptychoramphus aleuticus
1934,524,citation60,Ptychoramphus aleuticus
1935,525,citation60,Ptychoramphus aleuticus
1936,526,citation60,Ptychoramphus aleuticus
1937,527,citation60,Ptychoramphus aleuticus
1938,528,citation60,Ptychoramphus aleuticus
1939,529,citation60,Ptychoramphus aleuticus
1940,530,citation60,Ptychoramphus aleuticus
1941,531,citation60,Ptychoramphus aleuticus
1942,532,citation60,Ptychoramphus aleuticus
1943,533,citation60,Ptychoramphus aleuticus
1944,534,citation60,Ptychoramphus aleuticus
1945,535,citation60,Ptychoramphus aleuticus
1946,536,citation60,Ptychoramphus aleuticus
1947,537,citation60,Ptychoramphus aleuticus
1948,538,citation60,Ptychoramphus aleuticus
1949,539,citation60,Ptychoramphus aleuticus
1950,540,citation60,Ptychoramphus aleuticus
1951,511,citation308,Ptychoramphus aleuticus
1952,512,citation308,Ptychoramphus aleuticus
1953,513,citation308,Ptychoramphus aleuticus
1954,514,citation308,Ptychoramphus aleuticus
1955,515,citation308,Ptychoramphus aleuticus
1956,516,citation308,Ptychoramphus aleuticus
1957,517,citation308,Ptychoramphus aleuticus
1958,518,citation308,Ptychoramphus aleuticus
1959,519,citation308,Ptychoramphus aleuticus
1960,520,citation308,Ptychoramphus aleuticus
1961,521,citation308,Ptychoramphus aleuticus
1962,522,citation308,Ptychoramphus aleuticus
1963,523,citation308,Ptychoramphus aleuticus
1964,524,citation308,Ptychoramphus aleuticus
1965,525,citation308,Ptychoramphus aleuticus
1966,526,citation308,Ptychoramphus aleuticus
1967,527,citation308,Ptychoramphus aleuticus
1968,528,citation308,Ptychoramphus aleuticus
1969,529,citation308,Ptychoramphus aleuticus
1970,530,citation308,Ptychoramphus aleuticus
1971,531,citation308,Ptychoramphus aleuticus
1972,532,citation308,Ptychoramphus aleuticus
1973,533,citation308,Ptychoramphus aleuticus
1974,534,citation308,Ptychoramphus aleuticus
1975,535,citation308,Ptychoramphus aleuticus
1976,536,citation308,Ptychoramphus aleuticus
1977,537,citation308,Ptychoramphus aleuticus
1978,538,citation308,Ptychoramphus aleuticus
1979,539,citation308,Ptychoramphus aleuticus
1980,540,citation308,Ptychoramphus aleuticus
1981,511,citation161,Ptychoramphus aleuticus
1982,512,citation161,Ptychoramphus aleuticus
1983,513,citation161,Ptychoramphus aleuticus
1984,514,citation161,Ptychoramphus aleuticus
1985,515,citation161,Ptychoramphus aleuticus
1986,516,citation161,Ptychoramphus aleuticus
1987,517,citation161,Ptychoramphus aleuticus
1988,518,citation161,Ptychoramphus aleuticus
1989,519,citation161,Ptychoramphus aleuticus
1990,520,citation161,Ptychoramphus aleuticus
1991,521,citation161,Ptychoramphus aleuticus
1992,522,citation161,Ptychoramphus aleuticus
1993,523,citation161,Ptychoramphus aleuticus
1994,524,citation161,Ptychoramphus aleuticus
1995,525,citation161,Ptychoramphus aleuticus
1996,526,citation161,Ptychoramphus aleuticus
1997,527,citation161,Ptychoramphus aleuticus
1998,528,citation161,Ptychoramphus aleuticus
1999,529,citation161,Ptychoramphus aleuticus
2000,530,citation161,Ptychoramphus aleuticus
2001,531,citation161,Ptychoramphus aleuticus
2002,532,citation161,Ptychoramphus aleuticus
2003,533,citation161,Ptychoramphus aleuticus
2004,534,citation161,Ptychoramphus aleuticus
2005,535,citation161,Ptychoramphus aleuticus
2006,536,citation161,Ptychoramphus aleuticus
2007,537,citation161,Ptychoramphus aleuticus
2008,538,citation161,Ptychoramphus aleuticus
2009,539,citation161,Ptychoramphus aleuticus
2010,540,citation161,Ptychoramphus aleuticus
2011,511,citation160,Ptychoramphus aleuticus
2012,512,citation160,Ptychoramphus aleuticus
2013,513,citation160,Ptychoramphus aleuticus
2014,514,citation160,Ptychoramphus aleuticus
2015,515,citation160,Ptychoramphus aleuticus
2016,516,citation160,Ptychoramphus aleuticus
2017,517,citation160,Ptychoramphus aleuticus
2018,518,citation160,Ptychoramphus aleuticus
2019,519,citation160,Ptychoramphus aleuticus
2020,520,citation160,Ptychoramphus aleuticus
2021,521,citation160,Ptychoramphus aleuticus
2022,522,citation160,Ptychoramphus aleuticus
2023,523,citation160,Ptychoramphus aleuticus
2024,524,citation160,Ptychoramphus aleuticus
2025,525,citation160,Ptychoramphus aleuticus
2026,526,citation160,Ptychoramphus aleuticus
2027,527,citation160,Ptychoramphus aleuticus
2028,528,citation160,Ptychoramphus aleuticus
2029,529,citation160,Ptychoramphus aleuticus
2030,530,citation160,Ptychoramphus aleuticus
2031,531,citation160,Ptychoramphus aleuticus
2032,532,citation160,Ptychoramphus aleuticus
2033,533,citation160,Ptychoramphus aleuticus
2034,534,citation160,Ptychoramphus aleuticus
2035,535,citation160,Ptychoramphus aleuticus
2036,536,citation160,Ptychoramphus aleuticus
2037,537,citation160,Ptychoramphus aleuticus
2038,538,citation160,Ptychoramphus aleuticus
2039,539,citation160,Ptychoramphus aleuticus
2040,540,citation160,Ptychoramphus aleuticus
2041,511,citation273,Ptychoramphus aleuticus
2042,512,citation273,Ptychoramphus aleuticus
2043,513,citation273,Ptychoramphus aleuticus
2044,514,citation273,Ptychoramphus aleuticus
2045,515,citation273,Ptychoramphus aleuticus
2046,516,citation273,Ptychoramphus aleuticus
2047,517,citation273,Ptychoramphus aleuticus
2048,518,citation273,Ptychoramphus aleuticus
2049,519,citation273,Ptychoramphus aleuticus
2050,520,citation273,Ptychoramphus aleuticus
2051,521,citation273,Ptychoramphus aleuticus
2052,522,citation273,Ptychoramphus aleuticus
2053,523,citation273,Ptychoramphus aleuticus
2054,524,citation273,Ptychoramphus aleuticus
2055,525,citation273,Ptychoramphus aleuticus
2056,526,citation273,Ptychoramphus aleuticus
2057,527,citation273,Ptychoramphus aleuticus
2058,528,citation273,Ptychoramphus aleuticus
2059,529,citation273,Ptychoramphus aleuticus
2060,530,citation273,Ptychoramphus aleuticus
2061,531,citation273,Ptychoramphus aleuticus
2062,532,citation273,Ptychoramphus aleuticus
2063,533,citation273,Ptychoramphus aleuticus
2064,534,citation273,Ptychoramphus aleuticus
2065,535,citation273,Ptychoramphus aleuticus
2066,536,citation273,Ptychoramphus aleuticus
2067,537,citation273,Ptychoramphus aleuticus
2068,538,citation273,Ptychoramphus aleuticus
2069,539,citation273,Ptychoramphus aleuticus
2070,540,citation273,Ptychoramphus aleuticus
2071,511,citation217,Ptychoramphus aleuticus
2072,512,citation217,Ptychoramphus aleuticus
2073,513,citation217,Ptychoramphus aleuticus
2074,514,citation217,Ptychoramphus aleuticus
2075,515,citation217,Ptychoramphus aleuticus
2076,516,citation217,Ptychoramphus aleuticus
2077,517,citation217,Ptychoramphus aleuticus
2078,518,citation217,Ptychoramphus aleuticus
2079,519,citation217,Ptychoramphus aleuticus
2080,520,citation217,Ptychoramphus aleuticus
2081,521,citation217,Ptychoramphus aleuticus
2082,522,citation217,Ptychoramphus aleuticus
2083,523,citation217,Ptychoramphus aleuticus
2084,524,citation217,Ptychoramphus aleuticus
2085,525,citation217,Ptychoramphus aleuticus
2086,526,citation217,Ptychoramphus aleuticus
2087,527,citation217,Ptychoramphus aleuticus
2088,528,citation217,Ptychoramphus aleuticus
2089,529,citation217,Ptychoramphus aleuticus
2090,530,citation217,Ptychoramphus aleuticus
2091,531,citation217,Ptychoramphus aleuticus
2092,532,citation217,Ptychoramphus aleuticus
2093,533,citation217,Ptychoramphus aleuticus
2094,534,citation217,Ptychoramphus aleuticus
2095,535,citation217,Ptychoramphus aleuticus
2096,536,citation217,Ptychoramphus aleuticus
2097,537,citation217,Ptychoramphus aleuticus
2098,538,citation217,Ptychoramphus aleuticus
2099,539,citation217,Ptychoramphus aleuticus
2100,540,citation217,Ptychoramphus aleuticus
2101,511,citation16,Ptychoramphus aleuticus
2102,512,citation16,Ptychoramphus aleuticus
2103,513,citation16,Ptychoramphus aleuticus
2104,514,citation16,Ptychoramphus aleuticus
2105,515,citation16,Ptychoramphus aleuticus
2106,516,citation16,Ptychoramphus aleuticus
2107,517,citation16,Ptychoramphus aleuticus
2108,518,citation16,Ptychoramphus aleuticus
2109,519,citation16,Ptychoramphus aleuticus
2110,520,citation16,Ptychoramphus aleuticus
2111,521,citation16,Ptychoramphus aleuticus
2112,522,citation16,Ptychoramphus aleuticus
2113,523,citation16,Ptychoramphus aleuticus
2114,524,citation16,Ptychoramphus aleuticus
2115,525,citation16,Ptychoramphus aleuticus
2116,526,citation16,Ptychoramphus aleuticus
2117,527,citation16,Ptychoramphus aleuticus
2118,528,citation16,Ptychoramphus aleuticus
2119,529,citation16,Ptychoramphus aleuticus
2120,530,citation16,Ptychoramphus aleuticus
2121,531,citation16,Ptychoramphus aleuticus
2122,532,citation16,Ptychoramphus aleuticus
2123,533,citation16,Ptychoramphus aleuticus
2124,534,citation16,Ptychoramphus aleuticus
2125,535,citation16,Ptychoramphus aleuticus
2126,536,citation16,Ptychoramphus aleuticus
2127,537,citation16,Ptychoramphus aleuticus
2128,538,citation16,Ptychoramphus aleuticus
2129,539,citation16,Ptychoramphus aleuticus
2130,540,citation16,Ptychoramphus aleuticus
2131,541,citation100,Synthliboramphus antiquus
2132,542,citation100,Synthliboramphus antiquus
2133,543,citation100,Synthliboramphus antiquus
2134,544,citation100,Synthliboramphus antiquus
2135,545,citation100,Synthliboramphus antiquus
2136,546,citation100,Synthliboramphus antiquus
2137,547,citation100,Synthliboramphus antiquus
2138,548,citation100,Synthliboramphus antiquus
2139,549,citation100,Synthliboramphus antiquus
2140,550,citation100,Synthliboramphus antiquus
2141,551,citation100,Synthliboramphus antiquus
2142,552,citation100,Synthliboramphus antiquus
2143,553,citation100,Synthliboramphus antiquus
2144,554,citation100,Synthliboramphus antiquus
2145,555,citation100,Synthliboramphus antiquus
2146,556,citation100,Synthliboramphus antiquus
2147,557,citation100,Synthliboramphus antiquus
2148,558,citation100,Synthliboramphus antiquus
2149,559,citation100,Synthliboramphus antiquus
2150,560,citation100,Synthliboramphus antiquus
2151,561,citation100,Synthliboramphus antiquus
2152,562,citation100,Synthliboramphus antiquus
2153,563,citation100,Synthliboramphus antiquus
2154,564,citation100,Synthliboramphus antiquus
2155,565,citation100,Synthliboramphus antiquus
2156,566,citation100,Synthliboramphus antiquus
2157,567,citation100,Synthliboramphus antiquus
2158,568,citation100,Synthliboramphus antiquus
2159,569,citation100,Synthliboramphus antiquus
2160,570,citation100,Synthliboramphus antiquus
2161,541,citation308,Synthliboramphus antiquus
2162,542,citation308,Synthliboramphus antiquus
2163,543,citation308,Synthliboramphus antiquus
2164,544,citation308,Synthliboramphus antiquus
2165,545,citation308,Synthliboramphus antiquus
2166,546,citation308,Synthliboramphus antiquus
2167,547,citation308,Synthliboramphus antiquus
2168,548,citation308,Synthliboramphus antiquus
2169,549,citation308,Synthliboramphus antiquus
2170,550,citation308,Synthliboramphus antiquus
2171,551,citation308,Synthliboramphus antiquus
2172,552,citation308,Synthliboramphus antiquus
2173,553,citation308,Synthliboramphus antiquus
2174,554,citation308,Synthliboramphus antiquus
2175,555,citation308,Synthliboramphus antiquus
2176,556,citation308,Synthliboramphus antiquus
2177,557,citation308,Synthliboramphus antiquus
2178,558,citation308,Synthliboramphus antiquus
2179,559,citation308,Synthliboramphus antiquus
2180,560,citation308,Synthliboramphus antiquus
2181,561,citation308,Synthliboramphus antiquus
2182,562,citation308,Synthliboramphus antiquus
2183,563,citation308,Synthliboramphus antiquus
2184,564,citation308,Synthliboramphus antiquus
2185,565,citation308,Synthliboramphus antiquus
2186,566,citation308,Synthliboramphus antiquus
2187,567,citation308,Synthliboramphus antiquus
2188,568,citation308,Synthliboramphus antiquus
2189,569,citation308,Synthliboramphus antiquus
2190,570,citation308,Synthliboramphus antiquus
2191,541,citation94,Synthliboramphus antiquus
2192,542,citation94,Synthliboramphus antiquus
2193,543,citation94,Synthliboramphus antiquus
2194,544,citation94,Synthliboramphus antiquus
2195,545,citation94,Synthliboramphus antiquus
2196,546,citation94,Synthliboramphus antiquus
2197,547,citation94,Synthliboramphus antiquus
2198,548,citation94,Synthliboramphus antiquus
2199,549,citation94,Synthliboramphus antiquus
2200,550,citation94,Synthliboramphus antiquus
2201,551,citation94,Synthliboramphus antiquus
2202,552,citation94,Synthliboramphus antiquus
2203,553,citation94,Synthliboramphus antiquus
2204,554,citation94,Synthliboramphus antiquus
2205,555,citation94,Synthliboramphus antiquus
2206,556,citation94,Synthliboramphus antiquus
2207,557,citation94,Synthliboramphus antiquus
2208,558,citation94,Synthliboramphus antiquus
2209,559,citation94,Synthliboramphus antiquus
2210,560,citation94,Synthliboramphus antiquus
2211,561,citation94,Synthliboramphus antiquus
2212,562,citation94,Synthliboramphus antiquus
2213,563,citation94,Synthliboramphus antiquus
2214,564,citation94,Synthliboramphus antiquus
2215,565,citation94,Synthliboramphus antiquus
2216,566,citation94,Synthliboramphus antiquus
2217,567,citation94,Synthliboramphus antiquus
2218,568,citation94,Synthliboramphus antiquus
2219,569,citation94,Synthliboramphus antiquus
2220,570,citation94,Synthliboramphus antiquus
2221,571,citation60,Synthliboramphus craveri
2222,572,citation60,Synthliboramphus craveri
2223,573,citation60,Synthliboramphus craveri
2224,574,citation60,Synthliboramphus craveri
2225,575,citation60,Synthliboramphus craveri
2226,576,citation60,Synthliboramphus craveri
2227,577,citation60,Synthliboramphus craveri
2228,578,citation60,Synthliboramphus craveri
2229,579,citation60,Synthliboramphus craveri
2230,580,citation60,Synthliboramphus craveri
2231,581,citation60,Synthliboramphus craveri
2232,582,citation60,Synthliboramphus craveri
2233,583,citation60,Synthliboramphus craveri
2234,584,citation60,Synthliboramphus craveri
2235,585,citation60,Synthliboramphus craveri
2236,586,citation60,Synthliboramphus craveri
2237,587,citation60,Synthliboramphus craveri
2238,588,citation60,Synthliboramphus craveri
2239,589,citation60,Synthliboramphus craveri
2240,590,citation60,Synthliboramphus craveri
2241,591,citation60,Synthliboramphus craveri
2242,592,citation60,Synthliboramphus craveri
2243,593,citation60,Synthliboramphus craveri
2244,594,citation60,Synthliboramphus craveri
2245,595,citation60,Synthliboramphus craveri
2246,596,citation60,Synthliboramphus craveri
2247,597,citation60,Synthliboramphus craveri
2248,598,citation60,Synthliboramphus craveri
2249,599,citation60,Synthliboramphus craveri
2250,600,citation60,Synthliboramphus craveri
2251,571,citation308,Synthliboramphus craveri
2252,572,citation308,Synthliboramphus craveri
2253,573,citation308,Synthliboramphus craveri
