"relation_id","feature_id","cite_id","species_id"
1486,970,"citation46","Hydrobates matsudairae"
1487,1695,"citation46","Hydrobates matsudairae"
1488,2420,"citation46","Hydrobates matsudairae"
1489,246,"citation292","Hydrobates melania"
1490,971,"citation292","Hydrobates melania"
1491,1696,"citation292","Hydrobates melania"
1492,2421,"citation292","Hydrobates melania"
1493,246,"citation46","Hydrobates melania"
1494,971,"citation46","Hydrobates melania"
1495,1696,"citation46","Hydrobates melania"
1496,2421,"citation46","Hydrobates melania"
1497,247,"citation46","Hydrobates microsoma"
1498,972,"citation46","Hydrobates microsoma"
1499,1697,"citation46","Hydrobates microsoma"
1500,2422,"citation46","Hydrobates microsoma"
1501,248,"citation46","Hydrobates monorhis"
1502,973,"citation46","Hydrobates monorhis"
1503,1698,"citation46","Hydrobates monorhis"
1504,2423,"citation46","Hydrobates monorhis"
1505,249,"citation26","Hydrobates monteiroi"
1506,974,"citation26","Hydrobates monteiroi"
1507,1699,"citation26","Hydrobates monteiroi"
1508,2424,"citation26","Hydrobates monteiroi"
1509,250,"citation60","Hydrobates pelagicus"
1510,975,"citation60","Hydrobates pelagicus"
1511,1700,"citation60","Hydrobates pelagicus"
1512,2425,"citation60","Hydrobates pelagicus"
1513,250,"citation292","Hydrobates pelagicus"
1514,975,"citation292","Hydrobates pelagicus"
1515,1700,"citation292","Hydrobates pelagicus"
1516,2425,"citation292","Hydrobates pelagicus"
1517,250,"citation293","Hydrobates pelagicus"
1518,975,"citation293","Hydrobates pelagicus"
1519,1700,"citation293","Hydrobates pelagicus"
1520,2425,"citation293","Hydrobates pelagicus"
1521,251,"citation46","Hydrobates tethys"
1522,976,"citation46","Hydrobates tethys"
1523,1701,"citation46","Hydrobates tethys"
1524,2426,"citation46","Hydrobates tethys"
1525,252,"citation292","Hydrobates tristrami"
1526,977,"citation292","Hydrobates tristrami"
1527,1702,"citation292","Hydrobates tristrami"
1528,2427,"citation292","Hydrobates tristrami"
1529,252,"citation46","Hydrobates tristrami"
1530,977,"citation46","Hydrobates tristrami"
1531,1702,"citation46","Hydrobates tristrami"
1532,2427,"citation46","Hydrobates tristrami"
1533,253,"citation191","Ibidorhyncha struthersii"
1534,978,"citation191","Ibidorhyncha struthersii"
1535,1703,"citation191","Ibidorhyncha struthersii"
1536,2428,"citation191","Ibidorhyncha struthersii"
1537,254,"citation191","Actophilornis africanus"
1538,979,"citation191","Actophilornis africanus"
1539,1704,"citation191","Actophilornis africanus"
1540,2429,"citation191","Actophilornis africanus"
1541,255,"citation191","Actophilornis albinucha"
1542,980,"citation191","Actophilornis albinucha"
1543,1705,"citation191","Actophilornis albinucha"
1544,2430,"citation191","Actophilornis albinucha"
1545,256,"citation191","Hydrophasianus chirurgus"
1546,981,"citation191","Hydrophasianus chirurgus"
1547,1706,"citation191","Hydrophasianus chirurgus"
1548,2431,"citation191","Hydrophasianus chirurgus"
1549,257,"citation191","Irediparra gallinacea"
1550,982,"citation191","Irediparra gallinacea"
1551,1707,"citation191","Irediparra gallinacea"
1552,2432,"citation191","Irediparra gallinacea"
1553,258,"citation191","Jacana jacana"
1554,983,"citation191","Jacana jacana"
1555,1708,"citation191","Jacana jacana"
1556,2433,"citation191","Jacana jacana"
1557,259,"citation191","Jacana spinosa"
1558,984,"citation191","Jacana spinosa"
1559,1709,"citation191","Jacana spinosa"
1560,2434,"citation191","Jacana spinosa"
1561,260,"citation191","Metopidius indicus"
1562,985,"citation191","Metopidius indicus"
1563,1710,"citation191","Metopidius indicus"
1564,2435,"citation191","Metopidius indicus"
1565,261,"citation191","Microparra capensis"
1566,986,"citation191","Microparra capensis"
1567,1711,"citation191","Microparra capensis"
1568,2436,"citation191","Microparra capensis"
1569,262,"citation275","Anous minutus"
1570,987,"citation275","Anous minutus"
1571,1712,"citation275","Anous minutus"
1572,2437,"citation275","Anous minutus"
1573,262,"citation101","Anous minutus"
1574,987,"citation101","Anous minutus"
1575,1712,"citation101","Anous minutus"
1576,2437,"citation101","Anous minutus"
1577,263,"citation32","Anous stolidus"
1578,988,"citation32","Anous stolidus"
1579,1713,"citation32","Anous stolidus"
1580,2438,"citation32","Anous stolidus"
1581,263,"citation16","Anous stolidus"
1582,988,"citation16","Anous stolidus"
1583,1713,"citation16","Anous stolidus"
1584,2438,"citation16","Anous stolidus"
1585,264,"citation102","Anous tenuirostris"
1586,989,"citation102","Anous tenuirostris"
1587,1714,"citation102","Anous tenuirostris"
1588,2439,"citation102","Anous tenuirostris"
1589,264,"citation224","Anous tenuirostris"
1590,989,"citation224","Anous tenuirostris"
1591,1714,"citation224","Anous tenuirostris"
1592,2439,"citation224","Anous tenuirostris"
1593,265,"citation102","Chlidonias albostriatus"
1594,990,"citation102","Chlidonias albostriatus"
1595,1715,"citation102","Chlidonias albostriatus"
1596,2440,"citation102","Chlidonias albostriatus"
1597,266,"citation102","Chlidonias hybrida"
1598,991,"citation102","Chlidonias hybrida"
1599,1716,"citation102","Chlidonias hybrida"
1600,2441,"citation102","Chlidonias hybrida"
1601,266,"citation12","Chlidonias hybrida"
1602,991,"citation12","Chlidonias hybrida"
1603,1716,"citation12","Chlidonias hybrida"
1604,2441,"citation12","Chlidonias hybrida"
1605,267,"citation102","Chlidonias leucopterus"
1606,992,"citation102","Chlidonias leucopterus"
1607,1717,"citation102","Chlidonias leucopterus"
1608,2442,"citation102","Chlidonias leucopterus"
1609,268,"citation80","Chlidonias niger"
1610,993,"citation80","Chlidonias niger"
1611,1718,"citation80","Chlidonias niger"
1612,2443,"citation80","Chlidonias niger"
1613,268,"citation102","Chlidonias niger"
1614,993,"citation102","Chlidonias niger"
1615,1718,"citation102","Chlidonias niger"
1616,2443,"citation102","Chlidonias niger"
1617,268,"citation16","Chlidonias niger"
1618,993,"citation16","Chlidonias niger"
1619,1718,"citation16","Chlidonias niger"
1620,2443,"citation16","Chlidonias niger"
1621,268,"citation258","Chlidonias niger"
1622,993,"citation258","Chlidonias niger"
1623,1718,"citation258","Chlidonias niger"
1624,2443,"citation258","Chlidonias niger"
1625,269,"citation119","Creagrus furcatus"
1626,994,"citation119","Creagrus furcatus"
1627,1719,"citation119","Creagrus furcatus"
1628,2444,"citation119","Creagrus furcatus"
1629,269,"citation40","Creagrus furcatus"
1630,994,"citation40","Creagrus furcatus"
1631,1719,"citation40","Creagrus furcatus"
1632,2444,"citation40","Creagrus furcatus"
1633,269,"citation267","Creagrus furcatus"
1634,994,"citation267","Creagrus furcatus"
1635,1719,"citation267","Creagrus furcatus"
1636,2444,"citation267","Creagrus furcatus"
1637,270,"citation191","Gelochelidon macrotarsa"
1638,995,"citation191","Gelochelidon macrotarsa"
1639,1720,"citation191","Gelochelidon macrotarsa"
1640,2445,"citation191","Gelochelidon macrotarsa"
1641,271,"citation21","Gelochelidon nilotica"
1642,996,"citation21","Gelochelidon nilotica"
1643,1721,"citation21","Gelochelidon nilotica"
1644,2446,"citation21","Gelochelidon nilotica"
1645,271,"citation252","Gelochelidon nilotica"
1646,996,"citation252","Gelochelidon nilotica"
1647,1721,"citation252","Gelochelidon nilotica"
1648,2446,"citation252","Gelochelidon nilotica"
1649,271,"citation201","Gelochelidon nilotica"
1650,996,"citation201","Gelochelidon nilotica"
1651,1721,"citation201","Gelochelidon nilotica"
1652,2446,"citation201","Gelochelidon nilotica"
1653,271,"citation16","Gelochelidon nilotica"
1654,996,"citation16","Gelochelidon nilotica"
1655,1721,"citation16","Gelochelidon nilotica"
1656,2446,"citation16","Gelochelidon nilotica"
1657,272,"citation182","Gygis alba"
1658,997,"citation182","Gygis alba"
1659,1722,"citation182","Gygis alba"
1660,2447,"citation182","Gygis alba"
1661,272,"citation248","Gygis alba"
1662,997,"citation248","Gygis alba"
1663,1722,"citation248","Gygis alba"
1664,2447,"citation248","Gygis alba"
1665,272,"citation16","Gygis alba"
1666,997,"citation16","Gygis alba"
1667,1722,"citation16","Gygis alba"
1668,2447,"citation16","Gygis alba"
1669,273,"citation102","Gygis microrhyncha"
1670,998,"citation102","Gygis microrhyncha"
1671,1723,"citation102","Gygis microrhyncha"
1672,2448,"citation102","Gygis microrhyncha"
1673,273,"citation132","Gygis microrhyncha"
1674,998,"citation132","Gygis microrhyncha"
1675,1723,"citation132","Gygis microrhyncha"
1676,2448,"citation132","Gygis microrhyncha"
1677,274,"citation282","Hydrocoloeus minutus"
1678,999,"citation282","Hydrocoloeus minutus"
1679,1724,"citation282","Hydrocoloeus minutus"
1680,2449,"citation282","Hydrocoloeus minutus"
1681,274,"citation87","Hydrocoloeus minutus"
1682,999,"citation87","Hydrocoloeus minutus"
1683,1724,"citation87","Hydrocoloeus minutus"
1684,2449,"citation87","Hydrocoloeus minutus"
1685,275,"citation221","Hydroprogne caspia"
1686,1000,"citation221","Hydroprogne caspia"
1687,1725,"citation221","Hydroprogne caspia"
1688,2450,"citation221","Hydroprogne caspia"
1689,275,"citation102","Hydroprogne caspia"
1690,1000,"citation102","Hydroprogne caspia"
1691,1725,"citation102","Hydroprogne caspia"
1692,2450,"citation102","Hydroprogne caspia"
1693,275,"citation65","Hydroprogne caspia"
1694,1000,"citation65","Hydroprogne caspia"
1695,1725,"citation65","Hydroprogne caspia"
1696,2450,"citation65","Hydroprogne caspia"
1697,275,"citation16","Hydroprogne caspia"
1698,1000,"citation16","Hydroprogne caspia"
1699,1725,"citation16","Hydroprogne caspia"
1700,2450,"citation16","Hydroprogne caspia"
1701,275,"citation14","Hydroprogne caspia"
1702,1000,"citation14","Hydroprogne caspia"
1703,1725,"citation14","Hydroprogne caspia"
1704,2450,"citation14","Hydroprogne caspia"
1705,276,"citation102","Larosterna inca"
1706,1001,"citation102","Larosterna inca"
1707,1726,"citation102","Larosterna inca"
1708,2451,"citation102","Larosterna inca"
1709,277,"citation150","Larus argentatus"
1710,1002,"citation150","Larus argentatus"
1711,1727,"citation150","Larus argentatus"
1712,2452,"citation150","Larus argentatus"
1713,277,"citation209","Larus argentatus"
1714,1002,"citation209","Larus argentatus"
1715,1727,"citation209","Larus argentatus"
1716,2452,"citation209","Larus argentatus"
1717,277,"citation210","Larus argentatus"
1718,1002,"citation210","Larus argentatus"
1719,1727,"citation210","Larus argentatus"
1720,2452,"citation210","Larus argentatus"
1721,277,"citation79","Larus argentatus"
1722,1002,"citation79","Larus argentatus"
1723,1727,"citation79","Larus argentatus"
1724,2452,"citation79","Larus argentatus"
1725,277,"citation212","Larus argentatus"
1726,1002,"citation212","Larus argentatus"
1727,1727,"citation212","Larus argentatus"
1728,2452,"citation212","Larus argentatus"
1729,277,"citation40","Larus argentatus"
1730,1002,"citation40","Larus argentatus"
1731,1727,"citation40","Larus argentatus"
1732,2452,"citation40","Larus argentatus"
1733,277,"citation16","Larus argentatus"
1734,1002,"citation16","Larus argentatus"
1735,1727,"citation16","Larus argentatus"
1736,2452,"citation16","Larus argentatus"
1737,277,"citation33","Larus argentatus"
1738,1002,"citation33","Larus argentatus"
1739,1727,"citation33","Larus argentatus"
1740,2452,"citation33","Larus argentatus"
1741,277,"citation213","Larus argentatus"
1742,1002,"citation213","Larus argentatus"
1743,1727,"citation213","Larus argentatus"
1744,2452,"citation213","Larus argentatus"
1745,277,"citation49","Larus argentatus"
1746,1002,"citation49","Larus argentatus"
1747,1727,"citation49","Larus argentatus"
1748,2452,"citation49","Larus argentatus"
1749,277,"citation214","Larus argentatus"
1750,1002,"citation214","Larus argentatus"
1751,1727,"citation214","Larus argentatus"
1752,2452,"citation214","Larus argentatus"
1753,277,"citation29","Larus argentatus"
1754,1002,"citation29","Larus argentatus"
1755,1727,"citation29","Larus argentatus"
1756,2452,"citation29","Larus argentatus"
1757,278,"citation40","Larus armenicus"
1758,1003,"citation40","Larus armenicus"
1759,1728,"citation40","Larus armenicus"
1760,2453,"citation40","Larus armenicus"
1761,279,"citation40","Larus atlanticus"
1762,1004,"citation40","Larus atlanticus"
1763,1729,"citation40","Larus atlanticus"
1764,2454,"citation40","Larus atlanticus"
1765,280,"citation249","Larus atricilla"
1766,1005,"citation249","Larus atricilla"
1767,1730,"citation249","Larus atricilla"
1768,2455,"citation249","Larus atricilla"
1769,280,"citation246","Larus atricilla"
1770,1005,"citation246","Larus atricilla"
1771,1730,"citation246","Larus atricilla"
1772,2455,"citation246","Larus atricilla"
1773,280,"citation38","Larus atricilla"
1774,1005,"citation38","Larus atricilla"
1775,1730,"citation38","Larus atricilla"
1776,2455,"citation38","Larus atricilla"
1777,281,"citation40","Larus audouinii"
1778,1006,"citation40","Larus audouinii"
1779,1731,"citation40","Larus audouinii"
1780,2456,"citation40","Larus audouinii"
1781,282,"citation40","Larus belcheri"
1782,1007,"citation40","Larus belcheri"
1783,1732,"citation40","Larus belcheri"
1784,2457,"citation40","Larus belcheri"
1785,283,"citation40","Larus brunnicephalus"
1786,1008,"citation40","Larus brunnicephalus"
1787,1733,"citation40","Larus brunnicephalus"
1788,2458,"citation40","Larus brunnicephalus"
1789,284,"citation40","Larus bulleri"
1790,1009,"citation40","Larus bulleri"
1791,1734,"citation40","Larus bulleri"
1792,2459,"citation40","Larus bulleri"
1793,285,"citation191","Larus cachinnans"
1794,1010,"citation191","Larus cachinnans"
1795,1735,"citation191","Larus cachinnans"
1796,2460,"citation191","Larus cachinnans"
1797,286,"citation304","Larus californicus"
1798,1011,"citation304","Larus californicus"
1799,1736,"citation304","Larus californicus"
1800,2461,"citation304","Larus californicus"
1801,286,"citation305","Larus californicus"
1802,1011,"citation305","Larus californicus"
1803,1736,"citation305","Larus californicus"
1804,2461,"citation305","Larus californicus"
1805,286,"citation40","Larus californicus"
1806,1011,"citation40","Larus californicus"
1807,1736,"citation40","Larus californicus"
1808,2461,"citation40","Larus californicus"
1809,286,"citation16","Larus californicus"
1810,1011,"citation16","Larus californicus"
1811,1736,"citation16","Larus californicus"
1812,2461,"citation16","Larus californicus"
1813,287,"citation40","Larus canus"
1814,1012,"citation40","Larus canus"
1815,1737,"citation40","Larus canus"
1816,2462,"citation40","Larus canus"
1817,288,"citation40","Larus cirrocephalus"
1818,1013,"citation40","Larus cirrocephalus"
1819,1738,"citation40","Larus cirrocephalus"
1820,2463,"citation40","Larus cirrocephalus"
1821,289,"citation40","Larus crassirostris"
1822,1014,"citation40","Larus crassirostris"
1823,1739,"citation40","Larus crassirostris"
1824,2464,"citation40","Larus crassirostris"
1825,290,"citation285","Larus delawarensis"
1826,1015,"citation285","Larus delawarensis"
1827,1740,"citation285","Larus delawarensis"
1828,2465,"citation285","Larus delawarensis"
1829,290,"citation84","Larus delawarensis"
1830,1015,"citation84","Larus delawarensis"
1831,1740,"citation84","Larus delawarensis"
1832,2465,"citation84","Larus delawarensis"
1833,290,"citation240","Larus delawarensis"
1834,1015,"citation240","Larus delawarensis"
1835,1740,"citation240","Larus delawarensis"
1836,2465,"citation240","Larus delawarensis"
1837,290,"citation40","Larus delawarensis"
1838,1015,"citation40","Larus delawarensis"
1839,1740,"citation40","Larus delawarensis"
1840,2465,"citation40","Larus delawarensis"
1841,291,"citation132","Larus dominicanus"
1842,1016,"citation132","Larus dominicanus"
1843,1741,"citation132","Larus dominicanus"
1844,2466,"citation132","Larus dominicanus"
1845,291,"citation166","Larus dominicanus"
1846,1016,"citation166","Larus dominicanus"
1847,1741,"citation166","Larus dominicanus"
1848,2466,"citation166","Larus dominicanus"
1849,291,"citation167","Larus dominicanus"
1850,1016,"citation167","Larus dominicanus"
1851,1741,"citation167","Larus dominicanus"
1852,2466,"citation167","Larus dominicanus"
1853,291,"citation40","Larus dominicanus"
1854,1016,"citation40","Larus dominicanus"
1855,1741,"citation40","Larus dominicanus"
1856,2466,"citation40","Larus dominicanus"
1857,291,"citation168","Larus dominicanus"
1858,1016,"citation168","Larus dominicanus"
1859,1741,"citation168","Larus dominicanus"
1860,2466,"citation168","Larus dominicanus"
1861,291,"citation5","Larus dominicanus"
1862,1016,"citation5","Larus dominicanus"
1863,1741,"citation5","Larus dominicanus"
1864,2466,"citation5","Larus dominicanus"
1865,292,"citation40","Larus fuliginosus"
1866,1017,"citation40","Larus fuliginosus"
1867,1742,"citation40","Larus fuliginosus"
1868,2467,"citation40","Larus fuliginosus"
1869,293,"citation114","Larus fuscus"
1870,1018,"citation114","Larus fuscus"
1871,1743,"citation114","Larus fuscus"
1872,2468,"citation114","Larus fuscus"
1873,293,"citation40","Larus fuscus"
1874,1018,"citation40","Larus fuscus"
1875,1743,"citation40","Larus fuscus"
1876,2468,"citation40","Larus fuscus"
1877,293,"citation214","Larus fuscus"
1878,1018,"citation214","Larus fuscus"
1879,1743,"citation214","Larus fuscus"
1880,2468,"citation214","Larus fuscus"
1881,293,"citation290","Larus fuscus"
1882,1018,"citation290","Larus fuscus"
1883,1743,"citation290","Larus fuscus"
1884,2468,"citation290","Larus fuscus"
1885,294,"citation40","Larus genei"
1886,1019,"citation40","Larus genei"
1887,1744,"citation40","Larus genei"
1888,2469,"citation40","Larus genei"
1889,294,"citation195","Larus genei"
1890,1019,"citation195","Larus genei"
1891,1744,"citation195","Larus genei"
1892,2469,"citation195","Larus genei"
1893,295,"citation284","Larus glaucescens"
1894,1020,"citation284","Larus glaucescens"
1895,1745,"citation284","Larus glaucescens"
1896,2470,"citation284","Larus glaucescens"
1897,295,"citation283","Larus glaucescens"
1898,1020,"citation283","Larus glaucescens"
1899,1745,"citation283","Larus glaucescens"
1900,2470,"citation283","Larus glaucescens"
1901,295,"citation40","Larus glaucescens"
1902,1020,"citation40","Larus glaucescens"
1903,1745,"citation40","Larus glaucescens"
1904,2470,"citation40","Larus glaucescens"
1905,295,"citation16","Larus glaucescens"
1906,1020,"citation16","Larus glaucescens"
1907,1745,"citation16","Larus glaucescens"
1908,2470,"citation16","Larus glaucescens"
1909,295,"citation229","Larus glaucescens"
1910,1020,"citation229","Larus glaucescens"
1911,1745,"citation229","Larus glaucescens"
1912,2470,"citation229","Larus glaucescens"
1913,296,"citation40","Larus glaucoides"
1914,1021,"citation40","Larus glaucoides"
1915,1746,"citation40","Larus glaucoides"
1916,2471,"citation40","Larus glaucoides"
1917,297,"citation40","Larus hartlaubii"
1918,1022,"citation40","Larus hartlaubii"
1919,1747,"citation40","Larus hartlaubii"
1920,2472,"citation40","Larus hartlaubii"
1921,298,"citation40","Larus heermanni"
1922,1023,"citation40","Larus heermanni"
1923,1748,"citation40","Larus heermanni"
1924,2473,"citation40","Larus heermanni"
1925,299,"citation40","Larus hemprichii"
1926,1024,"citation40","Larus hemprichii"
1927,1749,"citation40","Larus hemprichii"
1928,2474,"citation40","Larus hemprichii"
1929,300,"citation40","Larus hyperboreus"
1930,1025,"citation40","Larus hyperboreus"
1931,1750,"citation40","Larus hyperboreus"
1932,2475,"citation40","Larus hyperboreus"
1933,301,"citation114","Larus ichthyaetus"
1934,1026,"citation114","Larus ichthyaetus"
1935,1751,"citation114","Larus ichthyaetus"
1936,2476,"citation114","Larus ichthyaetus"
1937,301,"citation40","Larus ichthyaetus"
1938,1026,"citation40","Larus ichthyaetus"
1939,1751,"citation40","Larus ichthyaetus"
1940,2476,"citation40","Larus ichthyaetus"
1941,302,"citation40","Larus leucophthalmus"
1942,1027,"citation40","Larus leucophthalmus"
1943,1752,"citation40","Larus leucophthalmus"
1944,2477,"citation40","Larus leucophthalmus"
1945,303,"citation47","Larus livens"
1946,1028,"citation47","Larus livens"
1947,1753,"citation47","Larus livens"
1948,2478,"citation47","Larus livens"
1949,303,"citation40","Larus livens"
1950,1028,"citation40","Larus livens"
1951,1753,"citation40","Larus livens"
1952,2478,"citation40","Larus livens"
1953,303,"citation202","Larus livens"
1954,1028,"citation202","Larus livens"
1955,1753,"citation202","Larus livens"
1956,2478,"citation202","Larus livens"
1957,304,"citation40","Larus maculipennis"
1958,1029,"citation40","Larus maculipennis"
1959,1754,"citation40","Larus maculipennis"
1960,2479,"citation40","Larus maculipennis"
1961,305,"citation56","Larus marinus"
1962,1030,"citation56","Larus marinus"
1963,1755,"citation56","Larus marinus"
1964,2480,"citation56","Larus marinus"
1965,305,"citation40","Larus marinus"
1966,1030,"citation40","Larus marinus"
1967,1755,"citation40","Larus marinus"
1968,2480,"citation40","Larus marinus"
1969,305,"citation105","Larus marinus"
1970,1030,"citation105","Larus marinus"
1971,1755,"citation105","Larus marinus"
1972,2480,"citation105","Larus marinus"
1973,305,"citation16","Larus marinus"
1974,1030,"citation16","Larus marinus"
1975,1755,"citation16","Larus marinus"
1976,2480,"citation16","Larus marinus"
1977,306,"citation40","Larus melanocephalus"
1978,1031,"citation40","Larus melanocephalus"
1979,1756,"citation40","Larus melanocephalus"
1980,2481,"citation40","Larus melanocephalus"
1981,307,"citation40","Larus michahellis"
1982,1032,"citation40","Larus michahellis"
1983,1757,"citation40","Larus michahellis"
1984,2482,"citation40","Larus michahellis"
1985,308,"citation40","Larus modestus"
1986,1033,"citation40","Larus modestus"
1987,1758,"citation40","Larus modestus"
1988,2483,"citation40","Larus modestus"
1989,309,"citation188","Larus novaehollandiae"
1990,1034,"citation188","Larus novaehollandiae"
1991,1759,"citation188","Larus novaehollandiae"
1992,2484,"citation188","Larus novaehollandiae"
1993,309,"citation123","Larus novaehollandiae"
1994,1034,"citation123","Larus novaehollandiae"
1995,1759,"citation123","Larus novaehollandiae"
1996,2484,"citation123","Larus novaehollandiae"
1997,309,"citation40","Larus novaehollandiae"
1998,1034,"citation40","Larus novaehollandiae"
1999,1759,"citation40","Larus novaehollandiae"
2000,2484,"citation40","Larus novaehollandiae"
2001,310,"citation20","Larus occidentalis"
2002,1035,"citation20","Larus occidentalis"
2003,1760,"citation20","Larus occidentalis"
2004,2485,"citation20","Larus occidentalis"
2005,310,"citation47","Larus occidentalis"
2006,1035,"citation47","Larus occidentalis"
2007,1760,"citation47","Larus occidentalis"
2008,2485,"citation47","Larus occidentalis"
2009,310,"citation211","Larus occidentalis"
2010,1035,"citation211","Larus occidentalis"
2011,1760,"citation211","Larus occidentalis"
2012,2485,"citation211","Larus occidentalis"
2013,310,"citation40","Larus occidentalis"
2014,1035,"citation40","Larus occidentalis"
2015,1760,"citation40","Larus occidentalis"
2016,2485,"citation40","Larus occidentalis"
2017,310,"citation16","Larus occidentalis"
2018,1035,"citation16","Larus occidentalis"
2019,1760,"citation16","Larus occidentalis"
2020,2485,"citation16","Larus occidentalis"
2021,310,"citation265","Larus occidentalis"
2022,1035,"citation265","Larus occidentalis"
2023,1760,"citation265","Larus occidentalis"
2024,2485,"citation265","Larus occidentalis"
2025,311,"citation40","Larus pacificus"
2026,1036,"citation40","Larus pacificus"
2027,1761,"citation40","Larus pacificus"
2028,2486,"citation40","Larus pacificus"
2029,312,"citation40","Larus philadelphia"
2030,1037,"citation40","Larus philadelphia"
2031,1762,"citation40","Larus philadelphia"
2032,2487,"citation40","Larus philadelphia"
2033,313,"citation35","Larus pipixcan"
2034,1038,"citation35","Larus pipixcan"
2035,1763,"citation35","Larus pipixcan"
2036,2488,"citation35","Larus pipixcan"
2037,313,"citation36","Larus pipixcan"
2038,1038,"citation36","Larus pipixcan"
2039,1763,"citation36","Larus pipixcan"
2040,2488,"citation36","Larus pipixcan"
2041,313,"citation39","Larus pipixcan"
2042,1038,"citation39","Larus pipixcan"
2043,1763,"citation39","Larus pipixcan"
2044,2488,"citation39","Larus pipixcan"
2045,313,"citation16","Larus pipixcan"
2046,1038,"citation16","Larus pipixcan"
2047,1763,"citation16","Larus pipixcan"
2048,2488,"citation16","Larus pipixcan"
2049,314,"citation40","Larus relictus"
2050,1039,"citation40","Larus relictus"
2051,1764,"citation40","Larus relictus"
2052,2489,"citation40","Larus relictus"
2053,315,"citation40","Larus ridibundus"
2054,1040,"citation40","Larus ridibundus"
2055,1765,"citation40","Larus ridibundus"
2056,2490,"citation40","Larus ridibundus"
2057,315,"citation267","Larus ridibundus"
2058,1040,"citation267","Larus ridibundus"
2059,1765,"citation267","Larus ridibundus"
2060,2490,"citation267","Larus ridibundus"
2061,315,"citation216","Larus ridibundus"
2062,1040,"citation216","Larus ridibundus"
2063,1765,"citation216","Larus ridibundus"
2064,2490,"citation216","Larus ridibundus"
2065,316,"citation40","Larus schistisagus"
2066,1041,"citation40","Larus schistisagus"
2067,1766,"citation40","Larus schistisagus"
2068,2491,"citation40","Larus schistisagus"
2069,317,"citation132","Larus scopulinus"
2070,1042,"citation132","Larus scopulinus"
2071,1767,"citation132","Larus scopulinus"
2072,2492,"citation132","Larus scopulinus"
2073,317,"citation167","Larus scopulinus"
2074,1042,"citation167","Larus scopulinus"
2075,1767,"citation167","Larus scopulinus"
2076,2492,"citation167","Larus scopulinus"
2077,317,"citation168","Larus scopulinus"
2078,1042,"citation168","Larus scopulinus"
2079,1767,"citation168","Larus scopulinus"
2080,2492,"citation168","Larus scopulinus"
2081,318,"citation309","Larus scoresbii"
2082,1043,"citation309","Larus scoresbii"
2083,1768,"citation309","Larus scoresbii"
2084,2493,"citation309","Larus scoresbii"
2085,319,"citation40","Larus serranus"
2086,1044,"citation40","Larus serranus"
2087,1769,"citation40","Larus serranus"
2088,2494,"citation40","Larus serranus"
2089,320,"citation191","Larus smithsonianus"
2090,1045,"citation191","Larus smithsonianus"
2091,1770,"citation191","Larus smithsonianus"
2092,2495,"citation191","Larus smithsonianus"
2093,321,"citation40","Larus thayeri"
2094,1046,"citation40","Larus thayeri"
2095,1771,"citation40","Larus thayeri"
2096,2496,"citation40","Larus thayeri"
2097,322,"citation10","Onychoprion aleuticus"
2098,1047,"citation10","Onychoprion aleuticus"
2099,1772,"citation10","Onychoprion aleuticus"
2100,2497,"citation10","Onychoprion aleuticus"
2101,322,"citation192","Onychoprion aleuticus"
2102,1047,"citation192","Onychoprion aleuticus"
2103,1772,"citation192","Onychoprion aleuticus"
2104,2497,"citation192","Onychoprion aleuticus"
2105,323,"citation113","Onychoprion anaethetus"
2106,1048,"citation113","Onychoprion anaethetus"
2107,1773,"citation113","Onychoprion anaethetus"
2108,2498,"citation113","Onychoprion anaethetus"
2109,323,"citation132","Onychoprion anaethetus"
2110,1048,"citation132","Onychoprion anaethetus"
2111,1773,"citation132","Onychoprion anaethetus"
2112,2498,"citation132","Onychoprion anaethetus"
2113,323,"citation76","Onychoprion anaethetus"
2114,1048,"citation76","Onychoprion anaethetus"
2115,1773,"citation76","Onychoprion anaethetus"
2116,2498,"citation76","Onychoprion anaethetus"
2117,323,"citation77","Onychoprion anaethetus"
2118,1048,"citation77","Onychoprion anaethetus"
2119,1773,"citation77","Onychoprion anaethetus"
2120,2498,"citation77","Onychoprion anaethetus"
2121,324,"citation102","Onychoprion fuscatus"
2122,1049,"citation102","Onychoprion fuscatus"
2123,1774,"citation102","Onychoprion fuscatus"
2124,2499,"citation102","Onychoprion fuscatus"
2125,324,"citation16","Onychoprion fuscatus"
2126,1049,"citation16","Onychoprion fuscatus"
2127,1774,"citation16","Onychoprion fuscatus"
2128,2499,"citation16","Onychoprion fuscatus"
2129,325,"citation6","Onychoprion lunatus"
2130,1050,"citation6","Onychoprion lunatus"
2131,1775,"citation6","Onychoprion lunatus"
2132,2500,"citation6","Onychoprion lunatus"
2133,325,"citation172","Onychoprion lunatus"
2134,1050,"citation172","Onychoprion lunatus"
2135,1775,"citation172","Onychoprion lunatus"
2136,2500,"citation172","Onychoprion lunatus"
2137,326,"citation56","Pagophila eburnea"
2138,1051,"citation56","Pagophila eburnea"
2139,1776,"citation56","Pagophila eburnea"
2140,2501,"citation56","Pagophila eburnea"
2141,326,"citation112","Pagophila eburnea"
2142,1051,"citation112","Pagophila eburnea"
2143,1776,"citation112","Pagophila eburnea"
2144,2501,"citation112","Pagophila eburnea"
2145,326,"citation267","Pagophila eburnea"
2146,1051,"citation267","Pagophila eburnea"
2147,1776,"citation267","Pagophila eburnea"
2148,2501,"citation267","Pagophila eburnea"
2149,326,"citation268","Pagophila eburnea"
