"relation_id","feature_id","cite_id","species_id"
12749,8378,"citation252","Gelochelidon nilotica"
12750,8379,"citation252","Gelochelidon nilotica"
12751,8380,"citation252","Gelochelidon nilotica"
12752,8381,"citation252","Gelochelidon nilotica"
12753,8382,"citation252","Gelochelidon nilotica"
12754,8383,"citation252","Gelochelidon nilotica"
12755,8384,"citation252","Gelochelidon nilotica"
12756,8385,"citation252","Gelochelidon nilotica"
12757,8386,"citation252","Gelochelidon nilotica"
12758,8387,"citation252","Gelochelidon nilotica"
12759,8388,"citation252","Gelochelidon nilotica"
12760,8389,"citation252","Gelochelidon nilotica"
12761,8390,"citation252","Gelochelidon nilotica"
12762,8391,"citation252","Gelochelidon nilotica"
12763,8392,"citation252","Gelochelidon nilotica"
12764,8393,"citation252","Gelochelidon nilotica"
12765,8394,"citation252","Gelochelidon nilotica"
12766,8395,"citation252","Gelochelidon nilotica"
12767,8396,"citation252","Gelochelidon nilotica"
12768,8397,"citation252","Gelochelidon nilotica"
12769,8398,"citation252","Gelochelidon nilotica"
12770,8399,"citation252","Gelochelidon nilotica"
12771,8400,"citation252","Gelochelidon nilotica"
12772,8401,"citation252","Gelochelidon nilotica"
12773,8371,"citation201","Gelochelidon nilotica"
12774,8372,"citation201","Gelochelidon nilotica"
12775,8373,"citation201","Gelochelidon nilotica"
12776,8374,"citation201","Gelochelidon nilotica"
12777,8375,"citation201","Gelochelidon nilotica"
12778,8376,"citation201","Gelochelidon nilotica"
12779,8377,"citation201","Gelochelidon nilotica"
12780,8378,"citation201","Gelochelidon nilotica"
12781,8379,"citation201","Gelochelidon nilotica"
12782,8380,"citation201","Gelochelidon nilotica"
12783,8381,"citation201","Gelochelidon nilotica"
12784,8382,"citation201","Gelochelidon nilotica"
12785,8383,"citation201","Gelochelidon nilotica"
12786,8384,"citation201","Gelochelidon nilotica"
12787,8385,"citation201","Gelochelidon nilotica"
12788,8386,"citation201","Gelochelidon nilotica"
12789,8387,"citation201","Gelochelidon nilotica"
12790,8388,"citation201","Gelochelidon nilotica"
12791,8389,"citation201","Gelochelidon nilotica"
12792,8390,"citation201","Gelochelidon nilotica"
12793,8391,"citation201","Gelochelidon nilotica"
12794,8392,"citation201","Gelochelidon nilotica"
12795,8393,"citation201","Gelochelidon nilotica"
12796,8394,"citation201","Gelochelidon nilotica"
12797,8395,"citation201","Gelochelidon nilotica"
12798,8396,"citation201","Gelochelidon nilotica"
12799,8397,"citation201","Gelochelidon nilotica"
12800,8398,"citation201","Gelochelidon nilotica"
12801,8399,"citation201","Gelochelidon nilotica"
12802,8400,"citation201","Gelochelidon nilotica"
12803,8401,"citation201","Gelochelidon nilotica"
12804,8371,"citation16","Gelochelidon nilotica"
12805,8372,"citation16","Gelochelidon nilotica"
12806,8373,"citation16","Gelochelidon nilotica"
12807,8374,"citation16","Gelochelidon nilotica"
12808,8375,"citation16","Gelochelidon nilotica"
12809,8376,"citation16","Gelochelidon nilotica"
12810,8377,"citation16","Gelochelidon nilotica"
12811,8378,"citation16","Gelochelidon nilotica"
12812,8379,"citation16","Gelochelidon nilotica"
12813,8380,"citation16","Gelochelidon nilotica"
12814,8381,"citation16","Gelochelidon nilotica"
12815,8382,"citation16","Gelochelidon nilotica"
12816,8383,"citation16","Gelochelidon nilotica"
12817,8384,"citation16","Gelochelidon nilotica"
12818,8385,"citation16","Gelochelidon nilotica"
12819,8386,"citation16","Gelochelidon nilotica"
12820,8387,"citation16","Gelochelidon nilotica"
12821,8388,"citation16","Gelochelidon nilotica"
12822,8389,"citation16","Gelochelidon nilotica"
12823,8390,"citation16","Gelochelidon nilotica"
12824,8391,"citation16","Gelochelidon nilotica"
12825,8392,"citation16","Gelochelidon nilotica"
12826,8393,"citation16","Gelochelidon nilotica"
12827,8394,"citation16","Gelochelidon nilotica"
12828,8395,"citation16","Gelochelidon nilotica"
12829,8396,"citation16","Gelochelidon nilotica"
12830,8397,"citation16","Gelochelidon nilotica"
12831,8398,"citation16","Gelochelidon nilotica"
12832,8399,"citation16","Gelochelidon nilotica"
12833,8400,"citation16","Gelochelidon nilotica"
12834,8401,"citation16","Gelochelidon nilotica"
12835,8402,"citation182","Gygis alba"
12836,8403,"citation182","Gygis alba"
12837,8404,"citation182","Gygis alba"
12838,8405,"citation182","Gygis alba"
12839,8406,"citation182","Gygis alba"
12840,8407,"citation182","Gygis alba"
12841,8408,"citation182","Gygis alba"
12842,8409,"citation182","Gygis alba"
12843,8410,"citation182","Gygis alba"
12844,8411,"citation182","Gygis alba"
12845,8412,"citation182","Gygis alba"
12846,8413,"citation182","Gygis alba"
12847,8414,"citation182","Gygis alba"
12848,8415,"citation182","Gygis alba"
12849,8416,"citation182","Gygis alba"
12850,8417,"citation182","Gygis alba"
12851,8418,"citation182","Gygis alba"
12852,8419,"citation182","Gygis alba"
12853,8420,"citation182","Gygis alba"
12854,8421,"citation182","Gygis alba"
12855,8422,"citation182","Gygis alba"
12856,8423,"citation182","Gygis alba"
12857,8424,"citation182","Gygis alba"
12858,8425,"citation182","Gygis alba"
12859,8426,"citation182","Gygis alba"
12860,8427,"citation182","Gygis alba"
12861,8428,"citation182","Gygis alba"
12862,8429,"citation182","Gygis alba"
12863,8430,"citation182","Gygis alba"
12864,8431,"citation182","Gygis alba"
12865,8432,"citation182","Gygis alba"
12866,8402,"citation248","Gygis alba"
12867,8403,"citation248","Gygis alba"
12868,8404,"citation248","Gygis alba"
12869,8405,"citation248","Gygis alba"
12870,8406,"citation248","Gygis alba"
12871,8407,"citation248","Gygis alba"
12872,8408,"citation248","Gygis alba"
12873,8409,"citation248","Gygis alba"
12874,8410,"citation248","Gygis alba"
12875,8411,"citation248","Gygis alba"
12876,8412,"citation248","Gygis alba"
12877,8413,"citation248","Gygis alba"
12878,8414,"citation248","Gygis alba"
12879,8415,"citation248","Gygis alba"
12880,8416,"citation248","Gygis alba"
12881,8417,"citation248","Gygis alba"
12882,8418,"citation248","Gygis alba"
12883,8419,"citation248","Gygis alba"
12884,8420,"citation248","Gygis alba"
12885,8421,"citation248","Gygis alba"
12886,8422,"citation248","Gygis alba"
12887,8423,"citation248","Gygis alba"
12888,8424,"citation248","Gygis alba"
12889,8425,"citation248","Gygis alba"
12890,8426,"citation248","Gygis alba"
12891,8427,"citation248","Gygis alba"
12892,8428,"citation248","Gygis alba"
12893,8429,"citation248","Gygis alba"
12894,8430,"citation248","Gygis alba"
12895,8431,"citation248","Gygis alba"
12896,8432,"citation248","Gygis alba"
12897,8402,"citation16","Gygis alba"
12898,8403,"citation16","Gygis alba"
12899,8404,"citation16","Gygis alba"
12900,8405,"citation16","Gygis alba"
12901,8406,"citation16","Gygis alba"
12902,8407,"citation16","Gygis alba"
12903,8408,"citation16","Gygis alba"
12904,8409,"citation16","Gygis alba"
12905,8410,"citation16","Gygis alba"
12906,8411,"citation16","Gygis alba"
12907,8412,"citation16","Gygis alba"
12908,8413,"citation16","Gygis alba"
12909,8414,"citation16","Gygis alba"
12910,8415,"citation16","Gygis alba"
12911,8416,"citation16","Gygis alba"
12912,8417,"citation16","Gygis alba"
12913,8418,"citation16","Gygis alba"
12914,8419,"citation16","Gygis alba"
12915,8420,"citation16","Gygis alba"
12916,8421,"citation16","Gygis alba"
12917,8422,"citation16","Gygis alba"
12918,8423,"citation16","Gygis alba"
12919,8424,"citation16","Gygis alba"
12920,8425,"citation16","Gygis alba"
12921,8426,"citation16","Gygis alba"
12922,8427,"citation16","Gygis alba"
12923,8428,"citation16","Gygis alba"
12924,8429,"citation16","Gygis alba"
12925,8430,"citation16","Gygis alba"
12926,8431,"citation16","Gygis alba"
12927,8432,"citation16","Gygis alba"
12928,8433,"citation102","Gygis microrhyncha"
12929,8434,"citation102","Gygis microrhyncha"
12930,8435,"citation102","Gygis microrhyncha"
12931,8436,"citation102","Gygis microrhyncha"
12932,8437,"citation102","Gygis microrhyncha"
12933,8438,"citation102","Gygis microrhyncha"
12934,8439,"citation102","Gygis microrhyncha"
12935,8440,"citation102","Gygis microrhyncha"
12936,8441,"citation102","Gygis microrhyncha"
12937,8442,"citation102","Gygis microrhyncha"
12938,8443,"citation102","Gygis microrhyncha"
12939,8444,"citation102","Gygis microrhyncha"
12940,8445,"citation102","Gygis microrhyncha"
12941,8446,"citation102","Gygis microrhyncha"
12942,8447,"citation102","Gygis microrhyncha"
12943,8448,"citation102","Gygis microrhyncha"
12944,8449,"citation102","Gygis microrhyncha"
12945,8450,"citation102","Gygis microrhyncha"
12946,8451,"citation102","Gygis microrhyncha"
12947,8452,"citation102","Gygis microrhyncha"
12948,8453,"citation102","Gygis microrhyncha"
12949,8454,"citation102","Gygis microrhyncha"
12950,8455,"citation102","Gygis microrhyncha"
12951,8456,"citation102","Gygis microrhyncha"
12952,8457,"citation102","Gygis microrhyncha"
12953,8458,"citation102","Gygis microrhyncha"
12954,8459,"citation102","Gygis microrhyncha"
12955,8460,"citation102","Gygis microrhyncha"
12956,8461,"citation102","Gygis microrhyncha"
12957,8462,"citation102","Gygis microrhyncha"
12958,8463,"citation102","Gygis microrhyncha"
12959,8433,"citation132","Gygis microrhyncha"
12960,8434,"citation132","Gygis microrhyncha"
12961,8435,"citation132","Gygis microrhyncha"
12962,8436,"citation132","Gygis microrhyncha"
12963,8437,"citation132","Gygis microrhyncha"
12964,8438,"citation132","Gygis microrhyncha"
12965,8439,"citation132","Gygis microrhyncha"
12966,8440,"citation132","Gygis microrhyncha"
12967,8441,"citation132","Gygis microrhyncha"
12968,8442,"citation132","Gygis microrhyncha"
12969,8443,"citation132","Gygis microrhyncha"
12970,8444,"citation132","Gygis microrhyncha"
12971,8445,"citation132","Gygis microrhyncha"
12972,8446,"citation132","Gygis microrhyncha"
12973,8447,"citation132","Gygis microrhyncha"
12974,8448,"citation132","Gygis microrhyncha"
12975,8449,"citation132","Gygis microrhyncha"
12976,8450,"citation132","Gygis microrhyncha"
12977,8451,"citation132","Gygis microrhyncha"
12978,8452,"citation132","Gygis microrhyncha"
12979,8453,"citation132","Gygis microrhyncha"
12980,8454,"citation132","Gygis microrhyncha"
12981,8455,"citation132","Gygis microrhyncha"
12982,8456,"citation132","Gygis microrhyncha"
12983,8457,"citation132","Gygis microrhyncha"
12984,8458,"citation132","Gygis microrhyncha"
12985,8459,"citation132","Gygis microrhyncha"
12986,8460,"citation132","Gygis microrhyncha"
12987,8461,"citation132","Gygis microrhyncha"
12988,8462,"citation132","Gygis microrhyncha"
12989,8463,"citation132","Gygis microrhyncha"
12990,8464,"citation282","Hydrocoloeus minutus"
12991,8465,"citation282","Hydrocoloeus minutus"
12992,8466,"citation282","Hydrocoloeus minutus"
12993,8467,"citation282","Hydrocoloeus minutus"
12994,8468,"citation282","Hydrocoloeus minutus"
12995,8469,"citation282","Hydrocoloeus minutus"
12996,8470,"citation282","Hydrocoloeus minutus"
12997,8471,"citation282","Hydrocoloeus minutus"
12998,8472,"citation282","Hydrocoloeus minutus"
12999,8473,"citation282","Hydrocoloeus minutus"
13000,8474,"citation282","Hydrocoloeus minutus"
13001,8475,"citation282","Hydrocoloeus minutus"
13002,8476,"citation282","Hydrocoloeus minutus"
13003,8477,"citation282","Hydrocoloeus minutus"
13004,8478,"citation282","Hydrocoloeus minutus"
13005,8479,"citation282","Hydrocoloeus minutus"
13006,8480,"citation282","Hydrocoloeus minutus"
13007,8481,"citation282","Hydrocoloeus minutus"
13008,8482,"citation282","Hydrocoloeus minutus"
13009,8483,"citation282","Hydrocoloeus minutus"
13010,8484,"citation282","Hydrocoloeus minutus"
13011,8485,"citation282","Hydrocoloeus minutus"
13012,8486,"citation282","Hydrocoloeus minutus"
13013,8487,"citation282","Hydrocoloeus minutus"
13014,8488,"citation282","Hydrocoloeus minutus"
13015,8489,"citation282","Hydrocoloeus minutus"
13016,8490,"citation282","Hydrocoloeus minutus"
13017,8491,"citation282","Hydrocoloeus minutus"
13018,8492,"citation282","Hydrocoloeus minutus"
13019,8493,"citation282","Hydrocoloeus minutus"
13020,8494,"citation282","Hydrocoloeus minutus"
13021,8464,"citation87","Hydrocoloeus minutus"
13022,8465,"citation87","Hydrocoloeus minutus"
13023,8466,"citation87","Hydrocoloeus minutus"
13024,8467,"citation87","Hydrocoloeus minutus"
13025,8468,"citation87","Hydrocoloeus minutus"
13026,8469,"citation87","Hydrocoloeus minutus"
13027,8470,"citation87","Hydrocoloeus minutus"
13028,8471,"citation87","Hydrocoloeus minutus"
13029,8472,"citation87","Hydrocoloeus minutus"
13030,8473,"citation87","Hydrocoloeus minutus"
13031,8474,"citation87","Hydrocoloeus minutus"
13032,8475,"citation87","Hydrocoloeus minutus"
13033,8476,"citation87","Hydrocoloeus minutus"
13034,8477,"citation87","Hydrocoloeus minutus"
13035,8478,"citation87","Hydrocoloeus minutus"
13036,8479,"citation87","Hydrocoloeus minutus"
13037,8480,"citation87","Hydrocoloeus minutus"
13038,8481,"citation87","Hydrocoloeus minutus"
13039,8482,"citation87","Hydrocoloeus minutus"
13040,8483,"citation87","Hydrocoloeus minutus"
13041,8484,"citation87","Hydrocoloeus minutus"
13042,8485,"citation87","Hydrocoloeus minutus"
13043,8486,"citation87","Hydrocoloeus minutus"
13044,8487,"citation87","Hydrocoloeus minutus"
13045,8488,"citation87","Hydrocoloeus minutus"
13046,8489,"citation87","Hydrocoloeus minutus"
13047,8490,"citation87","Hydrocoloeus minutus"
13048,8491,"citation87","Hydrocoloeus minutus"
13049,8492,"citation87","Hydrocoloeus minutus"
13050,8493,"citation87","Hydrocoloeus minutus"
13051,8494,"citation87","Hydrocoloeus minutus"
13052,8495,"citation221","Hydroprogne caspia"
13053,8496,"citation221","Hydroprogne caspia"
13054,8497,"citation221","Hydroprogne caspia"
13055,8498,"citation221","Hydroprogne caspia"
13056,8499,"citation221","Hydroprogne caspia"
13057,8500,"citation221","Hydroprogne caspia"
13058,8501,"citation221","Hydroprogne caspia"
13059,8502,"citation221","Hydroprogne caspia"
13060,8503,"citation221","Hydroprogne caspia"
13061,8504,"citation221","Hydroprogne caspia"
13062,8505,"citation221","Hydroprogne caspia"
13063,8506,"citation221","Hydroprogne caspia"
13064,8507,"citation221","Hydroprogne caspia"
13065,8508,"citation221","Hydroprogne caspia"
13066,8509,"citation221","Hydroprogne caspia"
13067,8510,"citation221","Hydroprogne caspia"
13068,8511,"citation221","Hydroprogne caspia"
13069,8512,"citation221","Hydroprogne caspia"
13070,8513,"citation221","Hydroprogne caspia"
13071,8514,"citation221","Hydroprogne caspia"
13072,8515,"citation221","Hydroprogne caspia"
13073,8516,"citation221","Hydroprogne caspia"
13074,8517,"citation221","Hydroprogne caspia"
13075,8518,"citation221","Hydroprogne caspia"
13076,8519,"citation221","Hydroprogne caspia"
13077,8520,"citation221","Hydroprogne caspia"
13078,8521,"citation221","Hydroprogne caspia"
13079,8522,"citation221","Hydroprogne caspia"
13080,8523,"citation221","Hydroprogne caspia"
13081,8524,"citation221","Hydroprogne caspia"
13082,8525,"citation221","Hydroprogne caspia"
13083,8495,"citation102","Hydroprogne caspia"
13084,8496,"citation102","Hydroprogne caspia"
13085,8497,"citation102","Hydroprogne caspia"
13086,8498,"citation102","Hydroprogne caspia"
13087,8499,"citation102","Hydroprogne caspia"
13088,8500,"citation102","Hydroprogne caspia"
13089,8501,"citation102","Hydroprogne caspia"
13090,8502,"citation102","Hydroprogne caspia"
13091,8503,"citation102","Hydroprogne caspia"
13092,8504,"citation102","Hydroprogne caspia"
13093,8505,"citation102","Hydroprogne caspia"
13094,8506,"citation102","Hydroprogne caspia"
13095,8507,"citation102","Hydroprogne caspia"
13096,8508,"citation102","Hydroprogne caspia"
13097,8509,"citation102","Hydroprogne caspia"
13098,8510,"citation102","Hydroprogne caspia"
13099,8511,"citation102","Hydroprogne caspia"
13100,8512,"citation102","Hydroprogne caspia"
13101,8513,"citation102","Hydroprogne caspia"
13102,8514,"citation102","Hydroprogne caspia"
13103,8515,"citation102","Hydroprogne caspia"
13104,8516,"citation102","Hydroprogne caspia"
13105,8517,"citation102","Hydroprogne caspia"
13106,8518,"citation102","Hydroprogne caspia"
13107,8519,"citation102","Hydroprogne caspia"
13108,8520,"citation102","Hydroprogne caspia"
13109,8521,"citation102","Hydroprogne caspia"
13110,8522,"citation102","Hydroprogne caspia"
13111,8523,"citation102","Hydroprogne caspia"
13112,8524,"citation102","Hydroprogne caspia"
13113,8525,"citation102","Hydroprogne caspia"
13114,8495,"citation65","Hydroprogne caspia"
13115,8496,"citation65","Hydroprogne caspia"
13116,8497,"citation65","Hydroprogne caspia"
13117,8498,"citation65","Hydroprogne caspia"
13118,8499,"citation65","Hydroprogne caspia"
13119,8500,"citation65","Hydroprogne caspia"
13120,8501,"citation65","Hydroprogne caspia"
13121,8502,"citation65","Hydroprogne caspia"
13122,8503,"citation65","Hydroprogne caspia"
13123,8504,"citation65","Hydroprogne caspia"
13124,8505,"citation65","Hydroprogne caspia"
13125,8506,"citation65","Hydroprogne caspia"
13126,8507,"citation65","Hydroprogne caspia"
13127,8508,"citation65","Hydroprogne caspia"
13128,8509,"citation65","Hydroprogne caspia"
13129,8510,"citation65","Hydroprogne caspia"
13130,8511,"citation65","Hydroprogne caspia"
13131,8512,"citation65","Hydroprogne caspia"
13132,8513,"citation65","Hydroprogne caspia"
13133,8514,"citation65","Hydroprogne caspia"
13134,8515,"citation65","Hydroprogne caspia"
13135,8516,"citation65","Hydroprogne caspia"
13136,8517,"citation65","Hydroprogne caspia"
13137,8518,"citation65","Hydroprogne caspia"
13138,8519,"citation65","Hydroprogne caspia"
13139,8520,"citation65","Hydroprogne caspia"
13140,8521,"citation65","Hydroprogne caspia"
13141,8522,"citation65","Hydroprogne caspia"
13142,8523,"citation65","Hydroprogne caspia"
13143,8524,"citation65","Hydroprogne caspia"
13144,8525,"citation65","Hydroprogne caspia"
13145,8495,"citation16","Hydroprogne caspia"
13146,8496,"citation16","Hydroprogne caspia"
13147,8497,"citation16","Hydroprogne caspia"
13148,8498,"citation16","Hydroprogne caspia"
13149,8499,"citation16","Hydroprogne caspia"
13150,8500,"citation16","Hydroprogne caspia"
13151,8501,"citation16","Hydroprogne caspia"
13152,8502,"citation16","Hydroprogne caspia"
13153,8503,"citation16","Hydroprogne caspia"
13154,8504,"citation16","Hydroprogne caspia"
13155,8505,"citation16","Hydroprogne caspia"
13156,8506,"citation16","Hydroprogne caspia"
13157,8507,"citation16","Hydroprogne caspia"
13158,8508,"citation16","Hydroprogne caspia"
13159,8509,"citation16","Hydroprogne caspia"
13160,8510,"citation16","Hydroprogne caspia"
13161,8511,"citation16","Hydroprogne caspia"
13162,8512,"citation16","Hydroprogne caspia"
13163,8513,"citation16","Hydroprogne caspia"
13164,8514,"citation16","Hydroprogne caspia"
13165,8515,"citation16","Hydroprogne caspia"
13166,8516,"citation16","Hydroprogne caspia"
13167,8517,"citation16","Hydroprogne caspia"
13168,8518,"citation16","Hydroprogne caspia"
13169,8519,"citation16","Hydroprogne caspia"
13170,8520,"citation16","Hydroprogne caspia"
13171,8521,"citation16","Hydroprogne caspia"
13172,8522,"citation16","Hydroprogne caspia"
13173,8523,"citation16","Hydroprogne caspia"
13174,8524,"citation16","Hydroprogne caspia"
13175,8525,"citation16","Hydroprogne caspia"
13176,8495,"citation14","Hydroprogne caspia"
13177,8496,"citation14","Hydroprogne caspia"
13178,8497,"citation14","Hydroprogne caspia"
13179,8498,"citation14","Hydroprogne caspia"
13180,8499,"citation14","Hydroprogne caspia"
13181,8500,"citation14","Hydroprogne caspia"
13182,8501,"citation14","Hydroprogne caspia"
13183,8502,"citation14","Hydroprogne caspia"
13184,8503,"citation14","Hydroprogne caspia"
13185,8504,"citation14","Hydroprogne caspia"
13186,8505,"citation14","Hydroprogne caspia"
13187,8506,"citation14","Hydroprogne caspia"
13188,8507,"citation14","Hydroprogne caspia"
13189,8508,"citation14","Hydroprogne caspia"
13190,8509,"citation14","Hydroprogne caspia"
13191,8510,"citation14","Hydroprogne caspia"
13192,8511,"citation14","Hydroprogne caspia"
13193,8512,"citation14","Hydroprogne caspia"
13194,8513,"citation14","Hydroprogne caspia"
13195,8514,"citation14","Hydroprogne caspia"
13196,8515,"citation14","Hydroprogne caspia"
13197,8516,"citation14","Hydroprogne caspia"
13198,8517,"citation14","Hydroprogne caspia"
13199,8518,"citation14","Hydroprogne caspia"
13200,8519,"citation14","Hydroprogne caspia"
13201,8520,"citation14","Hydroprogne caspia"
13202,8521,"citation14","Hydroprogne caspia"
13203,8522,"citation14","Hydroprogne caspia"
13204,8523,"citation14","Hydroprogne caspia"
13205,8524,"citation14","Hydroprogne caspia"
13206,8525,"citation14","Hydroprogne caspia"
13207,8526,"citation102","Larosterna inca"
13208,8527,"citation102","Larosterna inca"
13209,8528,"citation102","Larosterna inca"
13210,8529,"citation102","Larosterna inca"
13211,8530,"citation102","Larosterna inca"
13212,8531,"citation102","Larosterna inca"
13213,8532,"citation102","Larosterna inca"
13214,8533,"citation102","Larosterna inca"
13215,8534,"citation102","Larosterna inca"
13216,8535,"citation102","Larosterna inca"
13217,8536,"citation102","Larosterna inca"
13218,8537,"citation102","Larosterna inca"
13219,8538,"citation102","Larosterna inca"
13220,8539,"citation102","Larosterna inca"
13221,8540,"citation102","Larosterna inca"
13222,8541,"citation102","Larosterna inca"
13223,8542,"citation102","Larosterna inca"
13224,8543,"citation102","Larosterna inca"
13225,8544,"citation102","Larosterna inca"
13226,8545,"citation102","Larosterna inca"
13227,8546,"citation102","Larosterna inca"
13228,8547,"citation102","Larosterna inca"
13229,8548,"citation102","Larosterna inca"
13230,8549,"citation102","Larosterna inca"
13231,8550,"citation102","Larosterna inca"
13232,8551,"citation102","Larosterna inca"
13233,8552,"citation102","Larosterna inca"
13234,8553,"citation102","Larosterna inca"
13235,8554,"citation102","Larosterna inca"
13236,8555,"citation102","Larosterna inca"
13237,8556,"citation102","Larosterna inca"
13238,8557,"citation150","Larus argentatus"
13239,8558,"citation150","Larus argentatus"
13240,8559,"citation150","Larus argentatus"
13241,8560,"citation150","Larus argentatus"
13242,8561,"citation150","Larus argentatus"
13243,8562,"citation150","Larus argentatus"
13244,8563,"citation150","Larus argentatus"
13245,8564,"citation150","Larus argentatus"
13246,8565,"citation150","Larus argentatus"
13247,8566,"citation150","Larus argentatus"
13248,8567,"citation150","Larus argentatus"
13249,8568,"citation150","Larus argentatus"
13250,8569,"citation150","Larus argentatus"
13251,8570,"citation150","Larus argentatus"
13252,8571,"citation150","Larus argentatus"
13253,8572,"citation150","Larus argentatus"
13254,8573,"citation150","Larus argentatus"
13255,8574,"citation150","Larus argentatus"
13256,8575,"citation150","Larus argentatus"
13257,8576,"citation150","Larus argentatus"
13258,8577,"citation150","Larus argentatus"
13259,8578,"citation150","Larus argentatus"
13260,8579,"citation150","Larus argentatus"
13261,8580,"citation150","Larus argentatus"
13262,8581,"citation150","Larus argentatus"
13263,8582,"citation150","Larus argentatus"
13264,8583,"citation150","Larus argentatus"
13265,8584,"citation150","Larus argentatus"
13266,8585,"citation150","Larus argentatus"
13267,8586,"citation150","Larus argentatus"
13268,8587,"citation150","Larus argentatus"
13269,8557,"citation209","Larus argentatus"
13270,8558,"citation209","Larus argentatus"
13271,8559,"citation209","Larus argentatus"
13272,8560,"citation209","Larus argentatus"
13273,8561,"citation209","Larus argentatus"
13274,8562,"citation209","Larus argentatus"
13275,8563,"citation209","Larus argentatus"
13276,8564,"citation209","Larus argentatus"
13277,8565,"citation209","Larus argentatus"
13278,8566,"citation209","Larus argentatus"
13279,8567,"citation209","Larus argentatus"
13280,8568,"citation209","Larus argentatus"
13281,8569,"citation209","Larus argentatus"
13282,8570,"citation209","Larus argentatus"
13283,8571,"citation209","Larus argentatus"
13284,8572,"citation209","Larus argentatus"
13285,8573,"citation209","Larus argentatus"
13286,8574,"citation209","Larus argentatus"
13287,8575,"citation209","Larus argentatus"
13288,8576,"citation209","Larus argentatus"
13289,8577,"citation209","Larus argentatus"
13290,8578,"citation209","Larus argentatus"
13291,8579,"citation209","Larus argentatus"
13292,8580,"citation209","Larus argentatus"
13293,8581,"citation209","Larus argentatus"
13294,8582,"citation209","Larus argentatus"
13295,8583,"citation209","Larus argentatus"
13296,8584,"citation209","Larus argentatus"
13297,8585,"citation209","Larus argentatus"
13298,8586,"citation209","Larus argentatus"
13299,8587,"citation209","Larus argentatus"
13300,8557,"citation210","Larus argentatus"
13301,8558,"citation210","Larus argentatus"
13302,8559,"citation210","Larus argentatus"
13303,8560,"citation210","Larus argentatus"
13304,8561,"citation210","Larus argentatus"
13305,8562,"citation210","Larus argentatus"
13306,8563,"citation210","Larus argentatus"
13307,8564,"citation210","Larus argentatus"
13308,8565,"citation210","Larus argentatus"
13309,8566,"citation210","Larus argentatus"
13310,8567,"citation210","Larus argentatus"
13311,8568,"citation210","Larus argentatus"
13312,8569,"citation210","Larus argentatus"
13313,8570,"citation210","Larus argentatus"
13314,8571,"citation210","Larus argentatus"
13315,8572,"citation210","Larus argentatus"
13316,8573,"citation210","Larus argentatus"
13317,8574,"citation210","Larus argentatus"
13318,8575,"citation210","Larus argentatus"
13319,8576,"citation210","Larus argentatus"
13320,8577,"citation210","Larus argentatus"
13321,8578,"citation210","Larus argentatus"
13322,8579,"citation210","Larus argentatus"
13323,8580,"citation210","Larus argentatus"
13324,8581,"citation210","Larus argentatus"
13325,8582,"citation210","Larus argentatus"
13326,8583,"citation210","Larus argentatus"
13327,8584,"citation210","Larus argentatus"
13328,8585,"citation210","Larus argentatus"
13329,8586,"citation210","Larus argentatus"
13330,8587,"citation210","Larus argentatus"
13331,8557,"citation79","Larus argentatus"
13332,8558,"citation79","Larus argentatus"
13333,8559,"citation79","Larus argentatus"
13334,8560,"citation79","Larus argentatus"
13335,8561,"citation79","Larus argentatus"
13336,8562,"citation79","Larus argentatus"
13337,8563,"citation79","Larus argentatus"
13338,8564,"citation79","Larus argentatus"
13339,8565,"citation79","Larus argentatus"
13340,8566,"citation79","Larus argentatus"
13341,8567,"citation79","Larus argentatus"
13342,8568,"citation79","Larus argentatus"
13343,8569,"citation79","Larus argentatus"
13344,8570,"citation79","Larus argentatus"
13345,8571,"citation79","Larus argentatus"
13346,8572,"citation79","Larus argentatus"
13347,8573,"citation79","Larus argentatus"
13348,8574,"citation79","Larus argentatus"
13349,8575,"citation79","Larus argentatus"
13350,8576,"citation79","Larus argentatus"
13351,8577,"citation79","Larus argentatus"
13352,8578,"citation79","Larus argentatus"
13353,8579,"citation79","Larus argentatus"
13354,8580,"citation79","Larus argentatus"
13355,8581,"citation79","Larus argentatus"
13356,8582,"citation79","Larus argentatus"
13357,8583,"citation79","Larus argentatus"
13358,8584,"citation79","Larus argentatus"
13359,8585,"citation79","Larus argentatus"
13360,8586,"citation79","Larus argentatus"
13361,8587,"citation79","Larus argentatus"
13362,8557,"citation212","Larus argentatus"
13363,8558,"citation212","Larus argentatus"
13364,8559,"citation212","Larus argentatus"
13365,8560,"citation212","Larus argentatus"
13366,8561,"citation212","Larus argentatus"
13367,8562,"citation212","Larus argentatus"
13368,8563,"citation212","Larus argentatus"
13369,8564,"citation212","Larus argentatus"
13370,8565,"citation212","Larus argentatus"
13371,8566,"citation212","Larus argentatus"
13372,8567,"citation212","Larus argentatus"
13373,8568,"citation212","Larus argentatus"
13374,8569,"citation212","Larus argentatus"
13375,8570,"citation212","Larus argentatus"
13376,8571,"citation212","Larus argentatus"
13377,8572,"citation212","Larus argentatus"
13378,8573,"citation212","Larus argentatus"
13379,8574,"citation212","Larus argentatus"
13380,8575,"citation212","Larus argentatus"
13381,8576,"citation212","Larus argentatus"
13382,8577,"citation212","Larus argentatus"
13383,8578,"citation212","Larus argentatus"
13384,8579,"citation212","Larus argentatus"
13385,8580,"citation212","Larus argentatus"
13386,8581,"citation212","Larus argentatus"
